0.0	2.197546454
1.204	1.407240356
2.212	1.661142857
3.23	2.791909434
4.231	2.302806673
5.241	2.18021978
6.242	0.4792691162
7.25	2.015429703
8.26	2.102114851
9.261	0.3367384615
10.262	1.78208991
11.27	1.963195243
12.271	1.803956044
13.281	2.177964356
14.29	0.9671567369
15.3	1.517071304
16.301	0.8785569871
17.31	1.841294705
18.311	1.368
19.32	0.3658452722
20.33	1.760223776
21.34	1.105235644
22.35	2.508
23.351	0.5686588235
24.36	0.936
25.361	2.191160839
26.37	2.519144855
27.394	2.718793651
28.41	1.202637363
29.411	1.365291089
30.42	2.842597403
31.421	0.8351714569
32.43	0.1306799601
33.431	0.6374901961
34.44	1.798716832
35.45	1.25059802
36.461	1.337283168
37.47	2.842597403
38.471	1.722867327
39.486	0.5731665063
40.49	1.911377246
41.5	1.150857143
42.51	1.626957384
43.511	0.8901010902
44.52	1.016775225
45.62	2.792023786
46.621	1.019294118
47.63	1.538661386
48.631	2.85806993
49.66	1.666365634
50.661	0.5634534653
51.67	2.915942857
52.671	0.9871407407
53.69	0.8418461538
54.7	1.674846383
55.71	0.9860435644
56.72	2.031842829
57.73	1.652111812
58.74	2.353665015
59.75	0.8335192878
60.751	1.943428571
61.752	0.4210592885
62.76	1.607160839
63.769	0.187432921
64.77	1.19760555
65.78	0.6873562316
66.79	3.612451548
67.8	2.628475524
68.809	1.766209901
69.819	1.757113974
70.839	2.759672328
71.849	4.108507937
72.869	1.961558442
73.88	0.7629940594
74.896	1.423968317
75.91	2.787932068
76.919	1.560332673
77.92	1.369790099
78.93	0.4154565435
79.939	0.3612582524
80.949	0.9656470588
81.959	1.749061386
82.969	1.624596078
83.97	1.685692765
84.979	0.6223058824
85.99	0.3648
87.0	0.7215824176
88.001	0.3935904096
89.009	2.303936571
90.02	1.312412289
91.031	0.1163469591
92.049	1.731964036
93.05	1.596227772
94.051	0.9218256611
95.06	2.050623399
96.149	2.121014985
97.15	1.896237624
98.151	0.1701690962
99.159	2.453546454
100.16	2.388571429
101.24	1.001378218
102.249	2.68355996
103.259	1.495318812
104.269	2.979365079
105.27	0.2597982196
106.279	1.907073267
107.289	0.5794525475
108.299	2.836203796
109.309	1.592839604
110.319	2.508211788
111.329	0.3648
112.33	1.451976238
113.339	2.410011881
114.399	2.889641229
115.409	1.180235294
116.419	1.32026321
117.429	0.3326117647
118.439	2.599365079
119.449	0.7218157129
120.459	1.349454906
121.469	2.849079365
122.479	1.972087129
123.482	0.6221306931
124.489	1.484483168
125.499	0.7700931615
126.509	1.086987141
127.519	1.422559842
128.539	0.1493721565
129.549	0.5472
130.559	1.339414925
131.569	0.7650174757
132.579	1.902620416
133.599	1.844134486
134.69	1.650788991
135.709	1.746267592
136.739	2.17377998
137.748	1.674846383
138.749	0.3218823529
139.759	1.608174257
140.768	3.568719281
141.789	0.7917859267
142.799	0.1653960784
143.809	1.699164835
144.819	2.851916584
145.828	1.658410206
146.848	1.640748624
147.852	1.696539148
148.859	0.7304950495
149.868	3.822950298
150.888	0.697980198
151.889	0.3142336634
152.899	1.543160396
154.038	1.846558416
155.039	1.338780583
156.049	1.104047013
157.058	3.236187812
158.059	0.7902195846
159.079	2.285010989
160.088	1.034148662
161.109	4.049774226
162.128	1.46476367
163.138	1.829412463
164.148	1.463568862
165.149	1.358954455
166.168	1.688231768
167.178	2.081822178
168.188	3.645250749
169.189	0.7151524752
170.208	2.041142857
171.209	0.4613647059
172.219	2.542110236
173.229	2.151664671
174.238	0.6814188679
175.279	1.868253465
176.288	0.2443805825
177.308	2.857102081
178.318	2.061274074
179.328	2.85806993
180.348	1.631460852
181.349	1.974041625
182.358	1.089141724
183.388	2.883449102
184.398	2.569270729
185.408	0.9020377358
186.429	2.078385757
187.438	3.461069307
188.448	0.2261960784
189.458	1.623324165
190.488	2.186613387
191.518	1.431722498
192.568	2.152087215
193.628	1.389714286
194.663	0.2130019417
195.693	1.815849356
196.703	0.3218823529
197.713	1.575667327
198.743	0.9074445554
199.763	2.472975223
200.773	0.7910019802
201.803	1.273530228
202.843	2.047936634
203.853	0.6696784314
204.883	1.628233432
206.163	0.7981138861
207.173	2.420747253
208.183	1.584933729
209.216	3.507885035
210.242	1.476571429
211.243	1.814051485
212.292	1.007714851
213.303	1.731167134
223.338	0.4618174681
224.345	1.088063366
225.356	0.6763089109
226.376	1.647017822
227.385	0.1301565907
228.395	2.156293069
229.396	2.497278721
230.406	0.249219802
231.415	2.31781019
232.416	1.295222993
233.426	3.201013861
234.435	1.24609901
235.466	2.951794059
236.495	2.494625
237.515	0.5965510406
238.516	1.557034965
239.526	0.9549176471
240.545	0.4504911956
241.556	1.277341246
242.565	0.6443964671
243.585	0.680015534
244.586	1.289441584
245.596	1.480495504
246.605	1.519696304
247.636	0.19165
248.645	2.814337662
249.655	0.7151524752
250.675	3.022382728
251.685	2.03808991
252.695	0.6724757185
253.71	1.92421978
254.972	2.147583746
255.982	1.902353646
257.062	0.8496792079
258.063	2.000751249
259.072	0.5092365064
260.083	2.206319128
261.092	1.131405941
262.142	0.2581132075
263.144	1.067448959
264.152	1.805002973
265.162	1.945298113
266.172	1.739870461
267.182	1.88540198
268.202	1.578901099
269.212	0.1724822695
270.222	2.069607921
271.232	2.245818182
272.242	1.690360396
273.252	0.3862588235
274.253	1.512150644
275.292	2.034793651
276.312	1.843885035
277.322	1.235093229
278.332	1.169505882
279.342	2.011084242
280.372	1.664
281.392	2.125890981
282.413	2.344228571
283.432	1.120570297
284.471	1.722867327
285.472	1.917908911
286.512	0.7629940594
287.541	0.8134786918
288.572	2.084942574
289.612	1.272775225
290.671	1.071440559
291.672	0.1240595829
292.681	0.81998002
293.692	2.131948052
294.711	0.4009188119
295.713	2.869002997
296.721	2.820731269
297.732	1.473647525
298.741	0.3084314869
299.742	2.911333994
300.751	1.395112871
301.761	1.764763237
302.771	1.793022977
303.772	0.7476594059
304.781	2.095778218
305.793	0.6221306931
306.802	0.8965114885
307.811	1.376126733
308.812	1.532384906
309.822	2.398881119
310.833	2.726873127
311.841	3.026140733
312.842	2.350609391
313.852	2.945534466
314.862	1.365312377
315.872	1.870081269
316.931	0.7693306931
317.941	0.8690823529
318.951	0.3960685714
319.957	1.626957384
321.047	1.891774034
322.048	0.7056776699
323.057	1.880171429
324.058	1.917908911
325.067	0.9860435644
326.068	1.928744554
327.077	2.260551041
328.087	1.749037624
329.088	2.859936508
330.089	1.386962376
331.097	0.2630769231
332.098	1.807481905
333.108	1.228926733
334.539	0.2817267327
335.547	1.196419802
336.557	1.457211406
337.567	1.678243137
338.577	0.7612168793
339.587	2.03710099
340.589	1.863184815
341.667	2.667668332
342.677	0.2759883608
343.687	0.2443805825
344.688	2.147420579
345.697	1.326447525
346.707	0.7693306931
347.727	2.705252725
348.738	4.21377023
349.747	1.824814545
350.748	2.285010989
351.757	1.378857143
352.767	1.755374257
353.787	3.459388611
354.788	1.181085149
355.789	2.177964356
356.797	1.737007407
357.798	1.673188119
358.799	0.7050148662
359.817	0.1575936
360.827	1.495318812
361.837	0.8485407555
362.857	2.661274725
363.867	0.3033980198
364.868	1.310658683
365.869	1.366633367
366.877	0.3725420376
367.878	1.673188119
368.887	2.571974194
369.888	2.488554455
370.889	0.6501386139
371.897	1.473647525
372.898	1.391461386
373.899	0.9871058824
374.907	0.8498036364
375.908	2.119524281
376.917	1.393038961
377.918	0.8650563107
378.937	2.014089991
379.948	1.781544554
380.949	2.081822178
381.957	1.197768173
382.967	2.052435644
383.976	2.258312871
384.977	0.6274985423
385.987	2.016223776
386.988	2.376147716
387.997	2.046978044
389.017	0.7259881188
390.027	1.922407921
391.029	1.153077228
392.049	1.683692308
393.077	1.606583581
394.078	1.414533201
395.087	2.350609391
396.088	0.7725176471
397.107	1.411734916
398.117	0.422590099
399.127	0.3533675214
400.137	0.3469573835
401.138	2.03710099
402.147	2.158353646
403.148	1.694625375
404.149	0.7050148662
405.156	2.486345654
406.197	3.001079365
407.207	1.299532875
408.208	1.738867925
409.217	2.733266733
410.218	1.131043137
411.267	2.683140859
412.277	0.5686588235
413.278	2.627428571
414.286	0.9775223301
415.287	0.2506772277
416.296	0.983976024
417.308	0.8965114885
418.316	2.011084242
419.317	0.3033980198
420.318	1.694625375
421.327	1.108771229
422.348	2.024261128
423.356	1.75383017
424.357	1.831223762
425.358	1.712031683
426.366	2.901396078
427.374	0.8126732673
428.376	1.564831683
429.377	1.824
430.389	2.145457426
431.396	1.947936508
432.406	2.486345654
433.407	1.742897103
434.426	1.636182178
435.436	4.082573427
436.447	1.578901099
437.467	2.551952048
438.476	1.181393523
439.477	1.497311089
440.486	2.280253968
441.496	1.165066402
442.497	1.382081918
443.506	1.388499501
444.516	0.8368941176
445.526	0.6284673267
446.527	0.6112950495
447.536	2.268360784
448.537	3.710289109
449.538	2.505052423
450.556	0.815756654
451.567	0.3683076923
452.576	2.271397423
453.596	1.572790419
454.597	2.006580773
455.606	1.86582652
456.616	2.112950495
457.625	1.637803766
458.626	2.438073926
459.627	2.736
460.644	2.068557957
461.646	1.239762376
462.647	1.939580198
463.666	2.531710605
464.675	1.85289505
465.676	0.6297142857
466.945	1.800499504
467.946	2.844119284
468.956	1.618093906
469.957	2.952652087
470.966	1.837542121
471.976	0.8126732673
472.996	1.485113725
474.026	2.171627723
475.046	3.044207407
476.076	1.735421209
477.086	1.629845545
478.108	1.343619802
479.116	1.984888008
480.126	1.321012758
481.146	1.566494118
482.206	1.165042616
483.296	0.871350495
484.336	0.7088158416
485.355	1.976586139
486.367	0.9379137255
487.376	0.7151524752
488.476	1.499817822
489.486	1.913286713
490.506	2.434093162
491.527	0.2549860205
492.546	1.018295788
493.576	1.961558442
494.586	0.2066855524
495.596	2.56308055
496.606	0.9318653465
497.836	1.837542121
498.856	1.825822178
499.875	2.617542458
500.905	1.993342602
501.975	1.28435503
502.995	1.781544554
