0.0	0.3041647059
1.129	0.3500627451
2.249	0.3579728155
3.411	0.5096633663
4.573	0.7143049645
5.579	1.390809191
6.659	1.369468947
7.789	1.202223325
8.791	0.2822857143
9.792	1.906650699
10.799	0.4350227498
11.83	1.039764922
12.969	0.4377641229
13.97	0.9071841584
14.98	0.7341544554
15.989	1.398342276
17.009	0.7594217822
18.039	0.554888454
19.059	0.9827612388
20.439	0.4876039604
21.459	0.7166732673
22.519	0.2156962025
23.52	1.114010084
24.529	1.390091816
25.649	0.1914402332
26.669	0.7506322068
27.779	1.012387612
28.839	1.015304695
29.859	1.039264735
30.939	0.5722573913
31.948	1.251354386
32.949	0.1893046033
33.958	0.392
34.959	0.5406273726
36.058	1.183213373
37.189	0.316742515
38.198	1.06431968
39.379	1.354492582
40.389	0.8402460457
41.439	1.034106931
42.449	0.3809254902
43.468	0.3332235294
44.479	0.8278453915
45.488	1.121484615
46.489	1.038624465
47.498	0.6076078431
48.518	0.5390853778
49.588	0.3081320388
50.679	1.20859766
51.918	0.162780198
53.049	0.3203384615
54.051	0.7612888889
55.068	0.4618174681
56.069	0.8606858276
57.198	0.1589157793
58.208	1.02283449
59.218	0.4401663366
60.228	1.078721429
61.558	0.5216271186
62.598	0.3658969697
63.638	0.8156910891
64.649	0.5489047161
65.688	1.17881359
66.698	0.4096941176
67.718	1.017909434
68.728	0.3472615385
69.748	1.022198261
70.768	1.134630769
71.778	1.130390379
72.808	0.8409831516
73.928	0.6749177403
74.938	0.1407433071
75.948	0.8722119725
76.958	1.053772052
77.968	1.350336634
79.158	1.006568645
80.238	0.8734666667
81.248	1.162839216
82.257	0.967100885
83.478	0.3965113974
84.498	1.169376855
85.638	1.352051948
86.658	0.8322967449
87.678	1.129131553
88.688	0.3684118812
89.689	0.7097742574
90.698	1.107417245
91.708	0.3793741497
92.717	1.097772455
93.908	1.324490272
94.918	0.3253914767
95.938	1.51595514
96.953	1.155084242
97.958	1.168759644
98.968	1.049236569
99.978	0.9906819672
101.008	0.2714915888
102.037	0.8834491018
103.047	0.8411764706
104.049	0.4182461538
105.247	0.3775471698
106.258	1.005682107
107.287	0.8357442623
108.307	0.9650217822
109.318	1.162638596
110.517	1.14364036
111.528	0.8044262295
112.537	1.353244797
113.547	1.391248751
114.567	0.9190649351
115.568	0.4338553023
116.688	0.4525654135
117.697	0.9825584158
118.707	0.1298279371
119.708	0.8578900675
120.727	1.062072943
121.738	1.245698302
122.948	1.323711177
123.977	0.9444915758
124.988	0.6788107037
126.017	0.155337904
127.067	1.092087475
128.197	0.9295131467
129.398	1.411131814
130.4	1.129165714
131.407	0.6214039216
132.437	0.3557306931
133.457	0.7856
134.477	0.8605861386
135.517	1.502897103
136.626	0.8196514851
137.628	0.4919629941
138.791	1.103230922
140.095	0.8444710018
141.096	0.2213386613
142.246	0.2214296296
143.295	1.06814
144.305	0.9848143713
145.315	0.947900892
146.316	0.4781801638
147.317	1.031962929
148.318	0.8491210191
149.607	0.9259509323
150.625	0.7200504959
151.635	0.9035866667
152.647	1.031477228
153.655	1.247453465
154.705	0.6280039254
155.845	0.1356263108
156.855	1.287365709
157.965	1.328767557
158.974	0.1327423423
159.995	0.9833333333
161.015	0.8285940594
162.225	0.4711939736
163.235	0.5309465347
164.316	0.9562444444
165.406	0.9836634051
166.456	0.1069153846
167.484	0.7655866667
168.487	0.9756904762
169.495	0.3368396694
170.496	1.25147619
171.518	0.3122634731
172.526	1.608247752
173.545	0.3630153846
174.646	1.45429703
175.666	0.4993864078
176.675	0.1428769231
